priority,player_id,name,team_code,season,position,current_overall,suggested_overall,issue,data_needed,confidence
4,00-0005741,Rich Gannon,MIN,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014270,Sean Salisbury,MIN,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0018073,Wade Wilson,MIN,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,marc-wilson,Marc Wilson,NE,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-grogan,Steve Grogan,NE,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007547,Tom Hodson,NE,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,john-fourcade,John Fourcade,NO,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0002174,Mike Buck,NO,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0017121,Steve Walsh,NO,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tommy-kramer,Tommy Kramer,NO,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007765,Jeff Hostetler,NYG,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0002828,Matt Cavanaugh,NYG,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014922,Phil Simms,NYG,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0012246,Ken O'Brien,NYJ,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tony-eason,Tony Eason,NYJ,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0016151,Troy Taylor,NYJ,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0010997,Jim McMahon,PHI,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0003761,Randall Cunningham,PHI,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0001785,Bubby Brister,PIT,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0012261,Neil O'Donnell,PIT,1990,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0015827,Rick Strom,PIT,1990,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009475,Dave Krieg,SEA,1990,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009131,Jeff Kemp,SEA,1990,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0015778,Kelly Stouffer,SEA,1990,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
