player_id,season,team_code,status,rating_source,rating_confidence,needs_manual_review,note,overall,speed,strength,awareness,pass_rating,run_rating,receiving,blocking,pass_block,run_block,pass_rush,run_defense,tackling,coverage,man_coverage,zone_coverage,hands,kicking,punting,clutch,playoff_clutch,durability
jim-tyrer,1967,KC,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,48,73,66,35,32,32,77,72,77,33,36,33,37,34,33,35,35,37,52,48,69
chuck-hurston,1967,KC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,77,59,60,34,36,35,33,34,37,72,66,74,53,32,37,36,33,35,65,63,65
gene-trosch,1967,KC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,73,63,60,34,37,31,33,35,34,77,63,73,54,37,31,35,35,34,64,61,68
jacky-lee,1967,KC,generated_low_confidence,generated,0.33,true,Rated 74 (QB): position-based prior (no starts or stats on file) — low confidence.,74,60,51,77,73,49,36,34,33,34,34,36,35,33,34,32,60,37,35,76,63,62
jerry-mays,1967,KC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,74,59,64,37,32,35,36,32,36,73,67,74,48,33,37,36,32,34,59,61,66
len-dawson,1967,KC,generated_low_confidence,generated,0.33,true,Rated 74 (QB): position-based prior (no starts or stats on file) — low confidence.,74,59,49,72,76,51,36,33,35,36,35,35,34,34,34,36,64,36,33,76,63,63
willie-mitchell,1967,KC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,73,48,63,37,35,35,31,36,36,35,37,59,77,73,59,59,35,34,62,65,66
bert-coan,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,73,71,59,35,73,60,48,49,34,37,36,31,35,33,34,63,32,36,59,58,61
bobby-bell,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,60,66,75,34,33,33,37,31,35,64,71,73,63,48,66,36,32,34,62,60,64
bobby-hunt,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,70,49,59,33,35,32,31,34,34,31,32,63,72,74,62,65,36,31,62,62,65
bud-abell,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,60,61,76,31,33,35,37,34,35,60,73,75,64,47,60,36,33,34,58,62,66
chris-burford,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (WR): position-based prior (no starts or stats on file) — low confidence.,73,76,47,66,37,64,73,50,32,32,33,34,34,35,36,36,74,36,37,65,64,62
curtis-mcclinton,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,73,71,61,31,75,65,50,51,32,33,34,35,37,34,33,60,36,32,61,66,65
e-j-holub,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,62,66,71,33,35,35,32,35,37,64,72,76,65,53,62,33,31,33,58,65,63
emmitt-thomas,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,74,53,60,36,34,36,33,35,35,34,36,61,71,71,58,63,36,36,58,65,66
ernie-ladd,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (DT): position-based prior (no starts or stats on file) — low confidence.,73,47,74,64,37,34,35,36,33,31,70,76,62,35,31,32,36,32,32,66,64,63
fletcher-smith,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,74,54,62,36,36,37,33,32,37,32,35,61,70,73,60,65,36,34,66,59,60
frank-pitts,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (WR): position-based prior (no starts or stats on file) — low confidence.,73,74,49,59,31,59,75,48,33,36,33,31,35,36,34,34,73,36,32,58,60,64
fred-arbanas,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (TE): position-based prior (no starts or stats on file) — low confidence.,73,60,61,64,36,53,71,73,64,65,36,35,31,34,35,33,75,31,37,58,60,68
fred-williamson,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,71,54,60,34,35,36,35,37,33,34,34,62,75,70,59,64,33,35,65,66,66
gene-thomas,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,71,75,64,36,75,66,54,52,36,32,36,34,32,37,37,62,32,35,66,63,62
gloster-richardson,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (WR): position-based prior (no starts or stats on file) — low confidence.,73,71,52,61,33,64,70,49,36,37,35,36,32,32,37,36,75,34,35,63,62,61
jim-kearney,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,72,52,61,33,37,33,36,37,34,37,36,60,76,74,64,63,37,36,66,60,66
jim-lynch,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,58,59,74,32,34,34,33,33,36,59,73,75,66,50,61,36,33,34,61,59,66
johnny-robinson,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,75,53,65,36,32,33,32,34,32,34,35,60,76,73,64,65,36,34,65,59,63
mike-garrett,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,72,71,61,35,72,66,53,52,34,35,36,35,37,37,32,64,34,34,62,66,68
noland-smith,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (WR): position-based prior (no starts or stats on file) — low confidence.,73,75,47,62,32,61,70,49,33,35,34,32,32,33,32,32,73,32,33,62,60,66
otis-taylor,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (WR): position-based prior (no starts or stats on file) — low confidence.,73,76,52,61,37,64,75,53,37,36,37,34,36,34,34,31,74,35,36,62,61,65
reg-carolan,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (TE): position-based prior (no starts or stats on file) — low confidence.,73,59,60,65,36,49,74,72,60,59,32,36,32,32,31,34,74,32,31,65,66,63
sam-longmire,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (WR): position-based prior (no starts or stats on file) — low confidence.,73,74,50,58,33,63,71,49,36,34,32,33,33,33,35,36,72,37,35,59,65,66
sherrill-headrick,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,64,64,76,36,33,34,37,33,35,66,70,70,59,49,59,33,37,34,60,63,65
willie-lanier,1967,KC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,63,62,75,36,33,34,37,34,34,59,72,75,64,48,58,33,32,33,61,63,66
al-reynolds,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (LG): position-based prior (no starts or stats on file) — low confidence.,72,46,71,58,33,34,36,71,72,71,34,34,35,31,36,36,31,34,33,52,53,64
buck-buchanan,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,48,75,62,34,35,36,31,35,34,75,69,61,37,32,35,32,34,36,60,60,62
curt-merz,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (LG): position-based prior (no starts or stats on file) — low confidence.,72,50,71,64,37,33,32,71,73,72,34,33,33,32,33,34,32,36,32,50,52,60
denny-biodrowski,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (LG): position-based prior (no starts or stats on file) — low confidence.,72,52,72,59,32,33,37,75,73,70,33,34,33,36,35,33,36,32,31,51,51,60
ed-budde,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (LG): position-based prior (no starts or stats on file) — low confidence.,72,46,75,58,32,32,35,74,73,70,33,33,35,36,34,36,34,36,36,48,52,66
ed-lothamer,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,54,71,58,35,34,37,34,34,32,73,70,64,34,32,35,32,36,35,64,65,62
jon-gilliam,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (C): position-based prior (no starts or stats on file) — low confidence.,72,47,71,58,35,31,36,72,71,69,36,32,32,34,37,33,34,32,35,52,50,65
mike-hudock,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (C): position-based prior (no starts or stats on file) — low confidence.,72,53,73,63,36,33,31,74,72,70,32,32,36,34,32,34,34,32,33,49,52,61
tony-dimidio,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (C): position-based prior (no starts or stats on file) — low confidence.,72,49,71,59,35,32,34,73,72,72,36,33,31,32,35,31,34,32,34,48,52,65
wayne-frazier,1967,KC,generated_low_confidence,generated,0.33,,Rated 72 (C): position-based prior (no starts or stats on file) — low confidence.,72,53,74,60,34,32,31,70,70,73,36,34,33,34,36,33,32,35,35,50,52,66
jerrel-wilson,1967,KC,generated_low_confidence,generated,0.33,,Rated 70 (P): position-based prior (no starts or stats on file) — low confidence.,70,33,33,60,33,31,36,35,32,36,31,31,35,33,36,33,34,48,73,56,58,60
wayne-walker,1967,KC,generated_low_confidence,generated,0.33,,Rated 70 (P): position-based prior (no starts or stats on file) — low confidence.,70,36,35,62,33,31,36,34,32,34,35,32,32,36,36,33,33,50,73,61,62,63
gary-garrison,1967,LAC,generated_low_confidence,generated,0.45,,Rated 82 (WR): lead starter by within-roster depth rank — low confidence.,82,82,56,69,34,70,85,54,35,35,36,38,38,34,36,33,80,39,38,66,65,73
lance-alworth,1967,LAC,generated_low_confidence,generated,0.45,,Rated 82 (WR): lead starter by within-roster depth rank — low confidence.,82,80,54,69,34,66,84,52,33,36,39,36,36,34,37,35,84,38,35,64,64,67
steve-newell,1967,LAC,generated_low_confidence,generated,0.45,,Rated 78 (WR): starter by within-roster depth rank — low confidence.,78,75,50,67,32,64,81,49,32,33,36,35,35,38,35,34,80,35,32,68,62,70
dick-van-raaphorst,1967,LAC,generated_low_confidence,generated,0.45,,Rated 76 (K): lead starter by within-roster depth rank — low confidence.,76,32,37,65,35,36,36,34,33,35,35,36,37,36,37,35,37,74,54,64,62,69
ernie-wright,1967,LAC,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,54,76,66,36,32,37,74,76,75,36,36,33,35,32,32,33,36,34,49,53,62
harold-akin,1967,LAC,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,48,74,60,32,34,35,76,75,77,34,34,35,37,33,34,34,32,36,48,50,63
ron-mix,1967,LAC,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,50,73,61,35,37,34,73,74,74,37,32,32,33,37,33,35,34,37,50,48,67
terry-owens,1967,LAC,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,48,78,66,35,33,36,72,72,72,32,35,37,37,35,33,36,34,34,49,51,63
bob-howard,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,76,51,60,33,36,32,36,35,35,33,35,61,74,73,67,61,32,33,66,63,67
bud-whitehead,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,76,52,61,32,35,35,36,36,36,36,35,65,73,75,60,62,33,34,63,60,64
frank-marsh,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,76,50,60,32,37,35,37,34,36,32,36,61,75,75,62,62,34,35,65,59,64
jim-griffin,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,77,60,63,36,35,36,33,35,32,75,61,71,50,37,31,35,37,32,60,65,68
jim-tolbert,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,75,48,61,36,33,31,33,37,33,37,33,65,74,74,65,62,37,33,63,64,61
joe-beauchamp,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,73,49,62,34,35,34,37,32,32,35,34,63,75,77,59,67,31,34,67,63,63
john-hadl,1967,LAC,generated_low_confidence,generated,0.33,true,Rated 74 (QB): position-based prior (no starts or stats on file) — low confidence.,74,62,54,73,74,53,35,37,33,37,37,36,37,36,35,33,67,34,36,74,61,65
kay-stephenson,1967,LAC,generated_low_confidence,generated,0.33,true,Rated 74 (QB): position-based prior (no starts or stats on file) — low confidence.,74,59,51,72,77,47,33,36,37,32,33,36,34,37,34,35,59,35,36,72,65,65
kenny-graham,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,76,51,63,33,35,35,35,36,36,37,34,63,74,76,61,60,34,35,60,62,62
olie-cordill,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,76,49,61,35,32,34,32,34,32,36,36,64,73,73,62,64,37,36,63,67,64
ron-billingsley,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,73,65,61,35,32,32,32,33,36,77,64,72,51,37,32,36,33,33,60,60,67
speedy-duncan,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (CB): position-based prior (no starts or stats on file) — low confidence.,74,76,51,66,32,33,32,35,33,32,33,33,62,74,74,64,60,36,37,60,66,67
steve-delong,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,76,63,66,35,35,33,36,36,36,74,61,74,50,34,33,34,35,33,65,65,67
tom-day,1967,LAC,generated_low_confidence,generated,0.33,,Rated 74 (EDGE): position-based prior (no starts or stats on file) — low confidence.,74,72,61,60,33,32,36,33,36,34,72,64,71,50,35,35,32,32,33,62,61,65
bernie-erickson,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,61,64,76,35,35,37,34,34,36,66,75,70,60,51,65,37,33,33,60,62,64
bob-print,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,62,61,75,36,36,35,34,34,36,62,72,76,64,48,60,33,35,31,65,60,64
brad-hubbert,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,72,72,64,33,71,60,47,47,35,35,32,37,35,34,34,59,32,32,66,62,68
chuck-allen,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,62,66,76,34,36,33,32,37,35,65,71,75,63,52,66,36,37,32,66,65,64
dickie-post,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,76,71,58,33,73,63,49,52,32,34,36,37,32,32,37,63,34,37,63,60,65
frank-buncom,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,59,59,74,31,36,36,37,33,37,64,73,73,60,54,63,35,37,35,62,65,67
gene-foster,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,71,72,65,35,74,61,52,51,34,32,34,36,33,36,33,59,32,33,63,65,68
george-gross,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (DT): position-based prior (no starts or stats on file) — low confidence.,73,49,73,59,33,32,31,36,37,35,71,71,65,32,35,37,37,34,33,65,65,64
houston-ridge,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (DT): position-based prior (no starts or stats on file) — low confidence.,73,48,73,62,34,33,35,35,35,36,71,76,63,35,35,32,34,36,32,59,60,61
jacque-mackinnon,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (TE): position-based prior (no starts or stats on file) — low confidence.,73,61,63,64,33,53,70,72,64,60,32,37,35,34,37,32,73,33,35,63,64,64
jeff-staggs,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,66,59,73,32,34,35,37,34,33,61,71,74,60,47,59,34,34,36,66,59,68
jim-allison,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,75,74,64,37,76,65,53,53,32,34,32,35,32,35,33,66,34,32,62,61,65
johnny-baker,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,60,61,72,33,32,33,34,35,34,61,73,71,66,51,61,34,32,33,61,61,66
paul-lowe,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (RB): position-based prior (no starts or stats on file) — low confidence.,73,76,74,60,34,71,63,47,48,34,36,31,33,37,35,32,60,35,32,61,60,66
rick-redman,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,66,65,76,32,32,32,32,32,35,61,75,76,64,49,59,32,37,36,60,66,64
ron-mccall,1967,LAC,generated_low_confidence,generated,0.33,,Rated 73 (LB): position-based prior (no starts or stats on file) — low confidence.,73,59,61,70,33,31,33,34,33,33,65,74,73,62,47,63,33,32,34,61,59,66
